County,Date,Vaccine,Count
Deschutes,1/13/21,Moderna,38
Deschutes,1/13/21,Pfizer,985
Deschutes,1/14/21,Moderna,363
Deschutes,1/14/21,Pfizer,"1,046"
Deschutes,1/15/21,Moderna,492
Deschutes,1/15/21,Pfizer,873
Deschutes,1/16/21,Moderna,30
Deschutes,1/16/21,Pfizer,726
Deschutes,1/17/21,Moderna,24
Deschutes,1/17/21,Pfizer,493
Deschutes,1/18/21,Moderna,5
Deschutes,1/18/21,Pfizer,396
Deschutes,1/19/21,Moderna,217
Deschutes,1/19/21,Pfizer,400
Deschutes,1/20/21,Moderna,36
Deschutes,1/20/21,Pfizer,626
Deschutes,1/21/21,Moderna,410
Deschutes,1/21/21,Pfizer,"1,054"
Deschutes,1/22/21,Moderna,506
Deschutes,1/22/21,Pfizer,"1,424"
Deschutes,1/23/21,Moderna,764
Deschutes,1/23/21,Pfizer,319
Deschutes,1/24/21,Moderna,"1,030"
Deschutes,1/24/21,Pfizer,3
Deschutes,1/25/21,Moderna,96
Deschutes,1/25/21,Pfizer,50
Deschutes,1/26/21,Moderna,842
Deschutes,1/26/21,Pfizer,272
Deschutes,1/27/21,Moderna,152
Deschutes,1/27/21,Pfizer,"2,151"
Deschutes,1/28/21,Moderna,271
Deschutes,1/28/21,Pfizer,"2,776"
Deschutes,1/29/21,Moderna,222
Deschutes,1/29/21,Pfizer,"2,859"
Deschutes,1/30/21,Moderna,682
Deschutes,1/30/21,Pfizer,"1,290"
Deschutes,1/31/21,Moderna,7
Deschutes,1/31/21,Pfizer,407
Deschutes,2/1/21,Moderna,114
Deschutes,2/1/21,Pfizer,524
Deschutes,2/2/21,Johnson & Johnson,1
Deschutes,2/2/21,Moderna,160
Deschutes,2/2/21,Pfizer,547
Deschutes,2/3/21,Moderna,123
Deschutes,2/3/21,Pfizer,"1,095"
Deschutes,2/4/21,Moderna,306
Deschutes,2/4/21,Pfizer,"1,324"
Deschutes,2/5/21,Moderna,610
Deschutes,2/5/21,Pfizer,"1,259"
Deschutes,2/6/21,Moderna,29
Deschutes,2/6/21,Pfizer,797
Deschutes,2/7/21,Moderna,8
Deschutes,2/7/21,Pfizer,634
Deschutes,2/8/21,Moderna,63
Deschutes,2/8/21,Pfizer,11
Deschutes,2/9/21,Moderna,108
Deschutes,2/9/21,Pfizer,44
Deschutes,2/10/21,Moderna,320
Deschutes,2/10/21,Pfizer,73
Deschutes,2/11/21,Moderna,736
Deschutes,2/11/21,Pfizer,"1,483"
Deschutes,2/12/21,Moderna,725
Deschutes,2/12/21,Pfizer,"1,406"
Deschutes,2/13/21,Moderna,90
Deschutes,2/13/21,Pfizer,7
Deschutes,2/14/21,Moderna,39
Deschutes,2/14/21,Pfizer,4
Deschutes,2/15/21,Moderna,362
Deschutes,2/15/21,Pfizer,55
Deschutes,2/16/21,Moderna,480
Deschutes,2/16/21,Pfizer,53
Deschutes,2/17/21,Moderna,177
Deschutes,2/17/21,Pfizer,"2,128"
Deschutes,2/18/21,Moderna,421
Deschutes,2/18/21,Pfizer,"2,171"
Deschutes,2/19/21,Moderna,814
Deschutes,2/19/21,Pfizer,"2,158"
Deschutes,2/20/21,Moderna,878
Deschutes,2/20/21,Pfizer,824
Deschutes,2/21/21,Moderna,8
Deschutes,2/21/21,Pfizer,122
Deschutes,2/22/21,Moderna,77
Deschutes,2/22/21,Pfizer,137
Deschutes,2/23/21,Moderna,824
Deschutes,2/23/21,Pfizer,118
Deschutes,2/23/21,Unspecified,1
Deschutes,2/24/21,Moderna,199
Deschutes,2/24/21,Pfizer,127
Deschutes,2/25/21,Moderna,"2,190"
Deschutes,2/25/21,Pfizer,344
Deschutes,2/26/21,Moderna,813
Deschutes,2/26/21,Pfizer,"2,583"
Deschutes,2/27/21,Moderna,861
Deschutes,2/27/21,Pfizer,133
Deschutes,2/28/21,Moderna,86
Deschutes,2/28/21,Pfizer,139
Deschutes,3/1/21,Johnson & Johnson,1
Deschutes,3/1/21,Moderna,243
Deschutes,3/1/21,Pfizer,12
Deschutes,3/2/21,Moderna,274
Deschutes,3/2/21,Pfizer,25
Deschutes,3/3/21,Johnson & Johnson,7
Deschutes,3/3/21,Moderna,504
Deschutes,3/3/21,Pfizer,47
Deschutes,3/4/21,Johnson & Johnson,10
Deschutes,3/4/21,Moderna,"1,630"
Deschutes,3/4/21,Pfizer,18
Deschutes,3/5/21,Johnson & Johnson,22
Deschutes,3/5/21,Moderna,412
Deschutes,3/5/21,Pfizer,"2,762"
Deschutes,3/6/21,Johnson & Johnson,42
Deschutes,3/6/21,Moderna,560
Deschutes,3/6/21,Pfizer,7
Deschutes,3/7/21,Johnson & Johnson,15
Deschutes,3/7/21,Moderna,62
Deschutes,3/7/21,Pfizer,11
Deschutes,3/8/21,Johnson & Johnson,148
Deschutes,3/8/21,Moderna,194
Deschutes,3/8/21,Pfizer,11
Deschutes,3/8/21,Unspecified,1
Deschutes,3/9/21,Johnson & Johnson,172
Deschutes,3/9/21,Moderna,318
Deschutes,3/9/21,Pfizer,106
Deschutes,3/9/21,Unspecified,2
Deschutes,3/10/21,Johnson & Johnson,95
Deschutes,3/10/21,Moderna,480
Deschutes,3/10/21,Pfizer,569
Deschutes,3/10/21,Unspecified,3
Deschutes,3/11/21,Johnson & Johnson,254
Deschutes,3/11/21,Moderna,519
Deschutes,3/11/21,Pfizer,482
Deschutes,3/12/21,Johnson & Johnson,143
Deschutes,3/12/21,Moderna,159
Deschutes,3/12/21,Pfizer,386
Deschutes,3/12/21,Unspecified,1
Deschutes,3/13/21,Johnson & Johnson,172
Deschutes,3/13/21,Moderna,104
Deschutes,3/13/21,Pfizer,"1,015"
Deschutes,3/13/21,Unspecified,2
Deschutes,3/14/21,Johnson & Johnson,9
Deschutes,3/14/21,Moderna,38
Deschutes,3/14/21,Pfizer,9
Deschutes,3/15/21,Johnson & Johnson,80
Deschutes,3/15/21,Moderna,380
Deschutes,3/15/21,Pfizer,12
Deschutes,3/16/21,Johnson & Johnson,164
Deschutes,3/16/21,Moderna,738
Deschutes,3/16/21,Pfizer,766
Deschutes,3/17/21,Johnson & Johnson,74
Deschutes,3/17/21,Moderna,593
Deschutes,3/17/21,Pfizer,189
Deschutes,3/17/21,Unspecified,1
Deschutes,3/18/21,Johnson & Johnson,52
Deschutes,3/18/21,Moderna,128
Deschutes,3/18/21,Pfizer,"2,764"
Deschutes,3/18/21,Unspecified,1
Deschutes,3/19/21,Johnson & Johnson,58
Deschutes,3/19/21,Moderna,586
Deschutes,3/19/21,Pfizer,"1,737"
Deschutes,3/20/21,Johnson & Johnson,34
Deschutes,3/20/21,Moderna,50
Deschutes,3/20/21,Pfizer,11
Deschutes,3/21/21,Moderna,56
Deschutes,3/21/21,Pfizer,30
Deschutes,3/22/21,Johnson & Johnson,100
Deschutes,3/22/21,Moderna,255
Deschutes,3/22/21,Pfizer,226
Deschutes,3/23/21,Johnson & Johnson,44
Deschutes,3/23/21,Moderna,332
Deschutes,3/23/21,Pfizer,85
Deschutes,3/24/21,Johnson & Johnson,47
Deschutes,3/24/21,Moderna,182
Deschutes,3/24/21,Pfizer,"3,053"
Deschutes,3/25/21,Johnson & Johnson,90
Deschutes,3/25/21,Moderna,"1,788"
Deschutes,3/25/21,Pfizer,105
Deschutes,3/26/21,Johnson & Johnson,57
Deschutes,3/26/21,Moderna,396
Deschutes,3/26/21,Pfizer,"3,174"
Deschutes,3/27/21,Johnson & Johnson,60
Deschutes,3/27/21,Moderna,124
Deschutes,3/27/21,Pfizer,122
Deschutes,3/28/21,Johnson & Johnson,8
Deschutes,3/28/21,Moderna,96
Deschutes,3/28/21,Pfizer,31
Deschutes,3/29/21,Johnson & Johnson,20
Deschutes,3/29/21,Moderna,273
Deschutes,3/29/21,Pfizer,112
Deschutes,3/29/21,Unspecified,1
Deschutes,3/30/21,Johnson & Johnson,45
Deschutes,3/30/21,Moderna,342
Deschutes,3/30/21,Pfizer,145
Deschutes,3/31/21,Johnson & Johnson,51
Deschutes,3/31/21,Moderna,703
Deschutes,3/31/21,Pfizer,"3,565"
Deschutes,4/1/21,Johnson & Johnson,43
Deschutes,4/1/21,Moderna,"1,568"
Deschutes,4/1/21,Pfizer,"2,204"
Deschutes,4/1/21,Unspecified,1
Deschutes,4/2/21,Johnson & Johnson,101
Deschutes,4/2/21,Moderna,439
Deschutes,4/2/21,Pfizer,"3,580"
Deschutes,4/3/21,Johnson & Johnson,13
Deschutes,4/3/21,Moderna,118
Deschutes,4/3/21,Pfizer,"1,156"
Deschutes,4/3/21,Unspecified,2
Deschutes,4/4/21,Johnson & Johnson,11
Deschutes,4/4/21,Moderna,69
Deschutes,4/4/21,Pfizer,80
Deschutes,4/4/21,Unspecified,1
Deschutes,4/5/21,Johnson & Johnson,90
Deschutes,4/5/21,Moderna,400
Deschutes,4/5/21,Pfizer,488
Deschutes,4/5/21,Unspecified,1
Deschutes,4/6/21,Johnson & Johnson,270
Deschutes,4/6/21,Moderna,424
Deschutes,4/6/21,Pfizer,357
Deschutes,4/7/21,Johnson & Johnson,428
Deschutes,4/7/21,Moderna,453
Deschutes,4/7/21,Pfizer,"1,466"
Deschutes,4/8/21,Johnson & Johnson,93
Deschutes,4/8/21,Moderna,335
Deschutes,4/8/21,Pfizer,"3,285"
Deschutes,4/9/21,Johnson & Johnson,141
Deschutes,4/9/21,Moderna,260
Deschutes,4/9/21,Pfizer,"3,619"
Deschutes,4/9/21,Unspecified,1
Deschutes,4/10/21,Johnson & Johnson,211
Deschutes,4/10/21,Moderna,"2,028"
Deschutes,4/10/21,Pfizer,46
Deschutes,4/11/21,Johnson & Johnson,93
Deschutes,4/11/21,Moderna,4
Deschutes,4/11/21,Pfizer,22
Deschutes,4/11/21,Unspecified,1
Deschutes,4/12/21,Johnson & Johnson,221
Deschutes,4/12/21,Moderna,316
Deschutes,4/12/21,Pfizer,225
Deschutes,4/12/21,Unspecified,1
Deschutes,4/13/21,Johnson & Johnson,6
Deschutes,4/13/21,Moderna,471
Deschutes,4/13/21,Pfizer,82
Deschutes,4/13/21,Unspecified,1
Deschutes,4/14/21,Johnson & Johnson,5
Deschutes,4/14/21,Moderna,339
Deschutes,4/14/21,Pfizer,"3,268"
Deschutes,4/15/21,Moderna,812
Deschutes,4/15/21,Pfizer,"1,361"
Deschutes,4/16/21,Moderna,383
Deschutes,4/16/21,Pfizer,"3,163"
Deschutes,4/17/21,Moderna,147
Deschutes,4/17/21,Pfizer,128
Deschutes,4/18/21,Johnson & Johnson,28
Deschutes,4/18/21,Moderna,101
Deschutes,4/18/21,Pfizer,29
Deschutes,4/19/21,Johnson & Johnson,2
Deschutes,4/19/21,Moderna,337
Deschutes,4/19/21,Pfizer,231
Deschutes,4/20/21,Johnson & Johnson,3
Deschutes,4/20/21,Moderna,540
Deschutes,4/20/21,Pfizer,203
Deschutes,4/20/21,Unspecified,1
Deschutes,4/21/21,Moderna,636
Deschutes,4/21/21,Pfizer,"3,262"
Deschutes,4/22/21,Moderna,585
Deschutes,4/22/21,Pfizer,"2,463"
Deschutes,4/23/21,Moderna,218
Deschutes,4/23/21,Pfizer,"3,182"
Deschutes,4/24/21,Moderna,94
Deschutes,4/24/21,Pfizer,"3,028"
Deschutes,4/25/21,Moderna,67
Deschutes,4/25/21,Pfizer,48
Deschutes,4/26/21,Johnson & Johnson,1
Deschutes,4/26/21,Moderna,210
Deschutes,4/26/21,Pfizer,337
Deschutes,4/27/21,Johnson & Johnson,5
Deschutes,4/27/21,Moderna,427
Deschutes,4/27/21,Pfizer,180
Deschutes,4/28/21,Johnson & Johnson,15
Deschutes,4/28/21,Moderna,"1,481"
Deschutes,4/28/21,Pfizer,576
Deschutes,4/29/21,Johnson & Johnson,4
Deschutes,4/29/21,Moderna,239
Deschutes,4/29/21,Pfizer,"3,202"
Deschutes,4/30/21,Johnson & Johnson,3
Deschutes,4/30/21,Moderna,364
Deschutes,4/30/21,Pfizer,"2,987"
Deschutes,5/1/21,Johnson & Johnson,22
Deschutes,5/1/21,Moderna,52
Deschutes,5/1/21,Pfizer,"1,680"
Deschutes,5/2/21,Moderna,25
Deschutes,5/2/21,Pfizer,86
Deschutes,5/3/21,Johnson & Johnson,20
Deschutes,5/3/21,Moderna,193
Deschutes,5/3/21,Pfizer,370
Deschutes,5/4/21,Johnson & Johnson,57
Deschutes,5/4/21,Moderna,275
Deschutes,5/4/21,Pfizer,365
Deschutes,5/5/21,Johnson & Johnson,28
Deschutes,5/5/21,Moderna,476
Deschutes,5/5/21,Pfizer,912
Deschutes,5/5/21,Unspecified,1
Deschutes,5/6/21,Johnson & Johnson,32
Deschutes,5/6/21,Moderna,300
Deschutes,5/6/21,Pfizer,"3,109"
Deschutes,5/7/21,Johnson & Johnson,29
Deschutes,5/7/21,Moderna,272
Deschutes,5/7/21,Pfizer,"2,376"
Deschutes,5/8/21,Johnson & Johnson,29
Deschutes,5/8/21,Moderna,"1,570"
Deschutes,5/8/21,Pfizer,82
Deschutes,5/9/21,Johnson & Johnson,10
Deschutes,5/9/21,Moderna,29
Deschutes,5/9/21,Pfizer,18
Deschutes,5/10/21,Johnson & Johnson,70
Deschutes,5/10/21,Moderna,370
Deschutes,5/10/21,Pfizer,146
Deschutes,5/11/21,Johnson & Johnson,64
Deschutes,5/11/21,Moderna,288
Deschutes,5/11/21,Pfizer,155
Deschutes,5/12/21,Johnson & Johnson,50
Deschutes,5/12/21,Moderna,302
Deschutes,5/12/21,Pfizer,362
Deschutes,5/13/21,Johnson & Johnson,49
Deschutes,5/13/21,Moderna,750
Deschutes,5/13/21,Pfizer,299
Deschutes,5/14/21,Johnson & Johnson,55
Deschutes,5/14/21,Moderna,112
Deschutes,5/14/21,Pfizer,"3,213"
Douglas,12/18/20,Pfizer,34
Douglas,12/21/20,Pfizer,3
Douglas,12/22/20,Moderna,10
Douglas,12/22/20,Pfizer,54
Douglas,12/23/20,Moderna,7
Douglas,12/23/20,Pfizer,94
Douglas,12/24/20,Moderna,3
Douglas,12/24/20,Pfizer,1
Douglas,12/26/20,Moderna,1
Douglas,12/26/20,Pfizer,4
Douglas,12/27/20,Pfizer,74
Douglas,12/28/20,Moderna,14
Douglas,12/28/20,Pfizer,7
Douglas,12/28/20,Unspecified,1
Douglas,12/29/20,Moderna,12
Douglas,12/29/20,Pfizer,94
Douglas,12/30/20,Moderna,4
Douglas,12/30/20,Pfizer,91
Douglas,12/31/20,Moderna,28
Douglas,12/31/20,Pfizer,5
Douglas,1/1/21,Pfizer,2
Douglas,1/2/21,Moderna,5
Douglas,1/2/21,Pfizer,5
Douglas,1/3/21,Moderna,2
Douglas,1/3/21,Pfizer,4
Douglas,1/4/21,Moderna,26
Douglas,1/4/21,Pfizer,33
Douglas,1/4/21,Unspecified,1
Douglas,1/5/21,Moderna,27
Douglas,1/5/21,Pfizer,123
Douglas,1/6/21,Moderna,80
Douglas,1/6/21,Pfizer,199
Douglas,1/7/21,Moderna,54
Douglas,1/7/21,Pfizer,145
Douglas,1/8/21,Moderna,102
Douglas,1/8/21,Pfizer,47
Douglas,1/9/21,Moderna,14
Douglas,1/9/21,Pfizer,92
Douglas,1/10/21,Moderna,1
Douglas,1/10/21,Pfizer,1
Douglas,1/11/21,Moderna,68
Douglas,1/11/21,Pfizer,6
Douglas,1/12/21,Moderna,98
Douglas,1/12/21,Pfizer,101
Douglas,1/13/21,Moderna,150
Douglas,1/13/21,Pfizer,84
Douglas,1/13/21,Unspecified,2
Douglas,1/14/21,Moderna,81
Douglas,1/14/21,Pfizer,143
Douglas,1/15/21,Moderna,305
Douglas,1/15/21,Pfizer,59
Douglas,1/15/21,Unspecified,1
Douglas,1/16/21,Moderna,134
Douglas,1/16/21,Pfizer,11
Douglas,1/16/21,Unspecified,1
Douglas,1/17/21,Moderna,2
Douglas,1/17/21,Pfizer,126
Douglas,1/17/21,Unspecified,1
Douglas,1/18/21,Moderna,46
Douglas,1/18/21,Pfizer,24
Douglas,1/18/21,Unspecified,1
Douglas,1/19/21,Moderna,41
Douglas,1/19/21,Pfizer,85
Douglas,1/20/21,Moderna,50
Douglas,1/20/21,Pfizer,144
Douglas,1/21/21,Moderna,55
Douglas,1/21/21,Pfizer,86
Douglas,1/22/21,Moderna,193
Douglas,1/22/21,Pfizer,54
Douglas,1/23/21,Moderna,187
Douglas,1/23/21,Pfizer,532
Douglas,1/23/21,Unspecified,1
Douglas,1/24/21,Moderna,14
Douglas,1/24/21,Pfizer,43
Douglas,1/25/21,Moderna,109
Douglas,1/25/21,Pfizer,166
Douglas,1/25/21,Unspecified,1
Douglas,1/26/21,Moderna,105
Douglas,1/26/21,Pfizer,216
Douglas,1/27/21,Moderna,206
Douglas,1/27/21,Pfizer,361
Douglas,1/27/21,Unspecified,1
Douglas,1/28/21,Moderna,98
Douglas,1/28/21,Pfizer,214
Douglas,1/29/21,Moderna,159
Douglas,1/29/21,Pfizer,62
Douglas,1/29/21,Unspecified,1
Douglas,1/30/21,Moderna,814
Douglas,1/30/21,Pfizer,31
Douglas,1/31/21,Moderna,11
Douglas,1/31/21,Pfizer,2
Douglas,2/1/21,Johnson & Johnson,1
Douglas,2/1/21,Moderna,94
Douglas,2/1/21,Pfizer,15
Douglas,2/2/21,Moderna,66
Douglas,2/2/21,Pfizer,105
Douglas,2/3/21,Moderna,248
Douglas,2/3/21,Pfizer,200
Douglas,2/4/21,Moderna,297
Douglas,2/4/21,Pfizer,163
Douglas,2/5/21,Moderna,330
Douglas,2/5/21,Pfizer,64
Douglas,2/6/21,Moderna,147
Douglas,2/6/21,Pfizer,11
Douglas,2/7/21,Moderna,10
Douglas,2/7/21,Pfizer,72
Douglas,2/8/21,Moderna,202
Douglas,2/8/21,Pfizer,9
Douglas,2/9/21,Moderna,308
Douglas,2/9/21,Pfizer,79
Douglas,2/9/21,Unspecified,1
Douglas,2/10/21,Moderna,388
Douglas,2/10/21,Pfizer,109
Douglas,2/10/21,Unspecified,1
Douglas,2/11/21,Moderna,427
Douglas,2/11/21,Pfizer,52
Douglas,2/11/21,Unspecified,1
Douglas,2/12/21,Moderna,607
Douglas,2/12/21,Pfizer,83
Douglas,2/13/21,Moderna,267
Douglas,2/13/21,Pfizer,49
Douglas,2/14/21,Moderna,68
Douglas,2/14/21,Pfizer,34
Douglas,2/15/21,Moderna,274
Douglas,2/15/21,Pfizer,33
Douglas,2/16/21,Moderna,367
Douglas,2/16/21,Pfizer,158
Douglas,2/17/21,Moderna,310
Douglas,2/17/21,Pfizer,188
Douglas,2/18/21,Moderna,429
Douglas,2/18/21,Pfizer,73
Douglas,2/19/21,Moderna,324
Douglas,2/19/21,Pfizer,123
Douglas,2/19/21,Unspecified,1
Douglas,2/20/21,Moderna,385
Douglas,2/20/21,Pfizer,202
Douglas,2/20/21,Unspecified,2
Douglas,2/21/21,Moderna,34
Douglas,2/21/21,Pfizer,4
Douglas,2/22/21,Moderna,178
Douglas,2/22/21,Pfizer,136
Douglas,2/22/21,Unspecified,1
Douglas,2/23/21,Moderna,238
Douglas,2/23/21,Pfizer,154
Douglas,2/24/21,Moderna,359
Douglas,2/24/21,Pfizer,340
Douglas,2/25/21,Moderna,501
Douglas,2/25/21,Pfizer,31
Douglas,2/26/21,Moderna,792
Douglas,2/26/21,Pfizer,35
Douglas,2/27/21,Moderna,877
Douglas,2/27/21,Pfizer,7
Douglas,2/28/21,Moderna,189
Douglas,2/28/21,Pfizer,4
Douglas,3/1/21,Moderna,488
Douglas,3/1/21,Pfizer,17
Douglas,3/2/21,Moderna,554
Douglas,3/2/21,Pfizer,19
Douglas,3/3/21,Johnson & Johnson,3
Douglas,3/3/21,Moderna,744
Douglas,3/3/21,Pfizer,38
Douglas,3/3/21,Unspecified,3
Douglas,3/4/21,Moderna,805
Douglas,3/4/21,Pfizer,94
Douglas,3/5/21,Johnson & Johnson,23
Douglas,3/5/21,Moderna,800
Douglas,3/5/21,Pfizer,269
Douglas,3/6/21,Johnson & Johnson,11
Douglas,3/6/21,Moderna,480
Douglas,3/6/21,Pfizer,268
Douglas,3/7/21,Johnson & Johnson,8
Douglas,3/7/21,Moderna,72
Douglas,3/7/21,Pfizer,5
Douglas,3/8/21,Johnson & Johnson,47
Douglas,3/8/21,Moderna,390
Douglas,3/8/21,Pfizer,1
Douglas,3/8/21,Unspecified,3
Douglas,3/9/21,Johnson & Johnson,45
Douglas,3/9/21,Moderna,581
Douglas,3/9/21,Pfizer,109
Douglas,3/9/21,Unspecified,1
Douglas,3/10/21,Johnson & Johnson,78
Douglas,3/10/21,Moderna,588
Douglas,3/10/21,Pfizer,140
Douglas,3/11/21,Johnson & Johnson,113
Douglas,3/11/21,Moderna,666
Douglas,3/11/21,Pfizer,223
Douglas,3/12/21,Johnson & Johnson,177
Douglas,3/12/21,Moderna,727
Douglas,3/12/21,Pfizer,88
Douglas,3/13/21,Johnson & Johnson,228
Douglas,3/13/21,Moderna,237
Douglas,3/13/21,Pfizer,519
Douglas,3/13/21,Unspecified,2
Douglas,3/14/21,Johnson & Johnson,10
Douglas,3/14/21,Moderna,74
Douglas,3/14/21,Pfizer,6
Douglas,3/15/21,Johnson & Johnson,75
Douglas,3/15/21,Moderna,372
Douglas,3/15/21,Pfizer,34
Douglas,3/16/21,Johnson & Johnson,47
Douglas,3/16/21,Moderna,543
Douglas,3/16/21,Pfizer,85
Douglas,3/17/21,Johnson & Johnson,40
Douglas,3/17/21,Moderna,672
Douglas,3/17/21,Pfizer,111
Douglas,3/18/21,Johnson & Johnson,3
Douglas,3/18/21,Moderna,658
Douglas,3/18/21,Pfizer,187
Douglas,3/19/21,Johnson & Johnson,38
Douglas,3/19/21,Moderna,613
Douglas,3/19/21,Pfizer,79
Douglas,3/20/21,Johnson & Johnson,35
Douglas,3/20/21,Moderna,203
Douglas,3/20/21,Pfizer,375
Douglas,3/21/21,Johnson & Johnson,9
Douglas,3/21/21,Moderna,19
Douglas,3/21/21,Pfizer,13
Douglas,3/22/21,Johnson & Johnson,27
Douglas,3/22/21,Moderna,324
Douglas,3/22/21,Pfizer,37
Douglas,3/23/21,Johnson & Johnson,73
Douglas,3/23/21,Moderna,377
Douglas,3/23/21,Pfizer,56
Douglas,3/24/21,Johnson & Johnson,40
Douglas,3/24/21,Moderna,785
Douglas,3/24/21,Pfizer,66
Douglas,3/25/21,Johnson & Johnson,12
Douglas,3/25/21,Moderna,552
Douglas,3/25/21,Pfizer,180
Douglas,3/26/21,Johnson & Johnson,26
Douglas,3/26/21,Moderna,798
Douglas,3/26/21,Pfizer,290
Douglas,3/26/21,Unspecified,1
Douglas,3/27/21,Johnson & Johnson,29
Douglas,3/27/21,Moderna,278
Douglas,3/27/21,Pfizer,323
Douglas,3/28/21,Moderna,158
Douglas,3/28/21,Pfizer,28
Douglas,3/29/21,Johnson & Johnson,6
Douglas,3/29/21,Moderna,521
Douglas,3/29/21,Pfizer,59
Douglas,3/30/21,Johnson & Johnson,15
Douglas,3/30/21,Moderna,703
Douglas,3/30/21,Pfizer,85
Douglas,3/31/21,Johnson & Johnson,29
Douglas,3/31/21,Moderna,693
Douglas,3/31/21,Pfizer,132
Douglas,4/1/21,Johnson & Johnson,111
Douglas,4/1/21,Moderna,835
Douglas,4/1/21,Pfizer,247
Douglas,4/2/21,Johnson & Johnson,44
Douglas,4/2/21,Moderna,834
Douglas,4/2/21,Pfizer,128
Douglas,4/2/21,Unspecified,1
Douglas,4/3/21,Johnson & Johnson,237
Douglas,4/3/21,Moderna,501
Douglas,4/3/21,Pfizer,"1,076"
Douglas,4/4/21,Johnson & Johnson,22
Douglas,4/4/21,Moderna,17
Douglas,4/4/21,Pfizer,23
Douglas,4/5/21,Johnson & Johnson,56
Douglas,4/5/21,Moderna,454
Douglas,4/5/21,Pfizer,42
Douglas,4/6/21,Johnson & Johnson,178
Douglas,4/6/21,Moderna,704
Douglas,4/6/21,Pfizer,62
Douglas,4/7/21,Johnson & Johnson,137
Douglas,4/7/21,Moderna,746
Douglas,4/7/21,Pfizer,179
Douglas,4/8/21,Johnson & Johnson,85
Douglas,4/8/21,Moderna,787
Douglas,4/8/21,Pfizer,194
Douglas,4/8/21,Unspecified,1
Douglas,4/9/21,Johnson & Johnson,179
Douglas,4/9/21,Moderna,669
Douglas,4/9/21,Pfizer,125
Douglas,4/10/21,Johnson & Johnson,34
Douglas,4/10/21,Moderna,131
Douglas,4/10/21,Pfizer,444
Douglas,4/11/21,Johnson & Johnson,17
Douglas,4/11/21,Moderna,15
Douglas,4/11/21,Pfizer,12
Douglas,4/12/21,Johnson & Johnson,167
Douglas,4/12/21,Moderna,319
Douglas,4/12/21,Pfizer,59
Douglas,4/13/21,Johnson & Johnson,1
Douglas,4/13/21,Moderna,417
Douglas,4/13/21,Pfizer,115
Douglas,4/14/21,Moderna,522
Douglas,4/14/21,Pfizer,105
Douglas,4/15/21,Moderna,574
Douglas,4/15/21,Pfizer,300
Douglas,4/16/21,Moderna,965
Douglas,4/16/21,Pfizer,127
Douglas,4/16/21,Unspecified,1
Douglas,4/17/21,Moderna,60
Douglas,4/17/21,Pfizer,40
Douglas,4/18/21,Moderna,35
Douglas,4/18/21,Pfizer,19
Douglas,4/19/21,Moderna,309
Douglas,4/19/21,Pfizer,113
Douglas,4/20/21,Moderna,510
Douglas,4/20/21,Pfizer,115
Douglas,4/21/21,Moderna,493
Douglas,4/21/21,Pfizer,83
Douglas,4/22/21,Moderna,473
Douglas,4/22/21,Pfizer,121
Douglas,4/23/21,Moderna,622
Douglas,4/23/21,Pfizer,157
Douglas,4/24/21,Moderna,195
Douglas,4/24/21,Pfizer,907
Douglas,4/25/21,Moderna,18
Douglas,4/25/21,Pfizer,14
Douglas,4/26/21,Johnson & Johnson,4
Douglas,4/26/21,Moderna,238
Douglas,4/26/21,Pfizer,85
Douglas,4/27/21,Johnson & Johnson,24
Douglas,4/27/21,Moderna,246
Douglas,4/27/21,Pfizer,120
Douglas,4/28/21,Johnson & Johnson,27
Douglas,4/28/21,Moderna,423
Douglas,4/28/21,Pfizer,165
Douglas,4/29/21,Johnson & Johnson,14
Douglas,4/29/21,Moderna,315
Douglas,4/29/21,Pfizer,128
Douglas,4/30/21,Johnson & Johnson,14
Douglas,4/30/21,Moderna,351
Douglas,4/30/21,Pfizer,219
Douglas,5/1/21,Johnson & Johnson,5
Douglas,5/1/21,Moderna,64
Douglas,5/1/21,Pfizer,22
Douglas,5/2/21,Moderna,21
Douglas,5/2/21,Pfizer,13
Douglas,5/3/21,Johnson & Johnson,17
Douglas,5/3/21,Moderna,155
Douglas,5/3/21,Pfizer,109
Douglas,5/4/21,Johnson & Johnson,43
Douglas,5/4/21,Moderna,419
Douglas,5/4/21,Pfizer,152
Douglas,5/5/21,Johnson & Johnson,51
Douglas,5/5/21,Moderna,492
Douglas,5/5/21,Pfizer,135
Douglas,5/6/21,Johnson & Johnson,37
Douglas,5/6/21,Moderna,425
Douglas,5/6/21,Pfizer,105
Douglas,5/7/21,Johnson & Johnson,14
Douglas,5/7/21,Moderna,388
Douglas,5/7/21,Pfizer,83
Douglas,5/8/21,Johnson & Johnson,17
Douglas,5/8/21,Moderna,88
Douglas,5/8/21,Pfizer,32
Douglas,5/9/21,Johnson & Johnson,1
Douglas,5/9/21,Moderna,11
Douglas,5/9/21,Pfizer,14
Douglas,5/10/21,Johnson & Johnson,5
Douglas,5/10/21,Moderna,167
Douglas,5/10/21,Pfizer,45
Douglas,5/11/21,Johnson & Johnson,22
Douglas,5/11/21,Moderna,293
Douglas,5/11/21,Pfizer,66
Douglas,5/12/21,Johnson & Johnson,19
Douglas,5/12/21,Moderna,378
Douglas,5/12/21,Pfizer,149
Douglas,5/13/21,Johnson & Johnson,19
Douglas,5/13/21,Moderna,203
Douglas,5/13/21,Pfizer,147
